symbol,action_day,time,record_id,price,volume,order_kind,function_code,channel,direction,datetime
000004.SZ,20240308,91639760,237050,13.000000,100,48,66,237050,1,20240308091639760
000004.SZ,20240308,91641160,237354,13.200000,500,48,83,237354,2,20240308091641160
000004.SZ,20240308,91641820,237505,12.550000,3500,48,83,237505,2,20240308091641820
000004.SZ,20240308,91642650,237672,12.990000,400,48,66,237672,1,20240308091642650
000004.SZ,20240308,91644240,238003,12.830000,1600,48,66,238003,1,20240308091644240
000004.SZ,20240308,91649310,239052,12.000000,1000,48,66,239052,1,20240308091649310
000004.SZ,20240308,91658510,241020,14.420000,1000,48,83,241020,2,20240308091658510
000004.SZ,20240308,91703760,242158,14.290000,400,48,83,242158,2,20240308091703760
000004.SZ,20240308,91705990,242715,13.130000,100,48,83,242715,2,20240308091705990
000004.SZ,20240308,91709800,243544,13.450000,500,48,83,243544,2,20240308091709800
000004.SZ,20240308,91718830,245601,13.230000,200,48,83,245601,2,20240308091718830
000004.SZ,20240308,91719090,245674,12.790000,1000,48,66,245674,1,20240308091719090
000004.SZ,20240308,91723570,246628,13.800000,3000,48,83,246628,2,20240308091723570
000004.SZ,20240308,91724640,246861,11.900000,5500,48,83,246861,2,20240308091724640
000004.SZ,20240308,91730600,248209,11.800000,2500,48,83,248209,2,20240308091730600
000004.SZ,20240308,91742140,250808,12.300000,1000,48,66,250808,1,20240308091742140
000004.SZ,20240308,91744430,251336,14.420000,2100,48,83,251336,2,20240308091744430
000004.SZ,20240308,91749870,252602,12.950000,100,48,66,252602,1,20240308091749870
000004.SZ,20240308,91752310,253206,14.400000,1000,48,83,253206,2,20240308091752310
000004.SZ,20240308,91755600,253976,13.530000,1200,48,83,253976,2,20240308091755600
000004.SZ,20240308,91758950,254786,12.050000,2000,48,66,254786,1,20240308091758950
000004.SZ,20240308,91801040,255314,12.600000,10000,48,66,255314,1,20240308091801040
000004.SZ,20240308,91801200,255368,13.450000,1200,48,83,255368,2,20240308091801200
000004.SZ,20240308,91805520,256463,12.900000,300,48,66,256463,1,20240308091805520
000004.SZ,20240308,91807160,256879,13.250000,15100,48,66,256879,1,20240308091807160
000004.SZ,20240308,91811990,258193,11.810000,400,48,66,258193,1,20240308091811990
000004.SZ,20240308,91822980,260993,13.630000,1500,48,83,260993,2,20240308091822980
000004.SZ,20240308,91823020,261001,12.700000,200,48,66,261001,1,20240308091823020
000004.SZ,20240308,91825750,261695,14.420000,600,48,83,261695,2,20240308091825750
000004.SZ,20240308,91826150,261811,13.500000,1200,48,83,261811,2,20240308091826150
000004.SZ,20240308,91830660,263026,14.000000,100,48,83,263026,2,20240308091830660
000004.SZ,20240308,91832610,263603,13.630000,1300,48,83,263603,2,20240308091832610
000004.SZ,20240308,91834740,264140,13.590000,1800,48,83,264140,2,20240308091834740
000004.SZ,20240308,91842100,266004,14.420000,2800,48,83,266004,2,20240308091842100
000004.SZ,20240308,91844910,266741,13.110000,10000,48,66,266741,1,20240308091844910
000004.SZ,20240308,91847320,267450,14.400000,2000,48,83,267450,2,20240308091847320
000004.SZ,20240308,91855700,269668,13.650000,500,48,83,269668,2,20240308091855700
000004.SZ,20240308,91857440,270194,13.430000,200,48,83,270194,2,20240308091857440
000004.SZ,20240308,91906900,272848,12.930000,1000,48,66,272848,1,20240308091906900
000004.SZ,20240308,91910670,274007,13.960000,800,48,83,274007,2,20240308091910670
000004.SZ,20240308,91912530,274528,12.000000,100,48,66,274528,1,20240308091912530
000004.SZ,20240308,91912570,274544,12.910000,300,48,66,274544,1,20240308091912570
000004.SZ,20240308,91913000,274674,11.800000,1600,48,66,274674,1,20240308091913000
000004.SZ,20240308,91913060,274688,14.420000,1000,48,83,274688,2,20240308091913060
000004.SZ,20240308,91914920,275250,13.780000,600,48,83,275250,2,20240308091914920
000004.SZ,20240308,91918250,276310,14.380000,800,48,83,276310,2,20240308091918250
000004.SZ,20240308,91918810,276496,13.110000,5500,48,83,276496,2,20240308091918810
000004.SZ,20240308,91921830,277414,14.420000,200,48,83,277414,2,20240308091921830
000004.SZ,20240308,91923860,278016,13.880000,2800,48,83,278016,2,20240308091923860
000004.SZ,20240308,91926510,278794,12.600000,200,48,66,278794,1,20240308091926510
000004.SZ,20240308,91929960,279876,13.500000,2000,48,83,279876,2,20240308091929960
000004.SZ,20240308,91930120,279936,14.320000,17000,48,83,279936,2,20240308091930120
000004.SZ,20240308,91932760,280735,13.110000,5000,48,83,280735,2,20240308091932760
000004.SZ,20240308,91936530,281948,13.110000,4700,48,83,281948,2,20240308091936530
000004.SZ,20240308,91937590,282286,13.160000,500,48,83,282286,2,20240308091937590
000004.SZ,20240308,91938900,282704,12.970000,1100,48,83,282704,2,20240308091938900
000004.SZ,20240308,91939400,282852,13.120000,1500,48,66,282852,1,20240308091939400
000004.SZ,20240308,91939490,282879,14.420000,800,48,83,282879,2,20240308091939490
000004.SZ,20240308,91943510,284137,13.850000,100,48,83,284137,2,20240308091943510
000004.SZ,20240308,91946780,285237,13.860000,2600,48,83,285237,2,20240308091946780
000004.SZ,20240308,91952730,287197,13.810000,400,48,83,287197,2,20240308091952730
000004.SZ,20240308,91954030,287660,14.420000,200,48,83,287660,2,20240308091954030
000004.SZ,20240308,91959960,289669,13.380000,1700,48,83,289669,2,20240308091959960
000004.SZ,20240308,92000000,289688,12.900000,600,48,83,289688,2,20240308092000000
000004.SZ,20240308,92000360,289932,11.800000,100,48,83,289932,2,20240308092000360
000004.SZ,20240308,92001730,290454,14.420000,500,48,83,290454,2,20240308092001730
000004.SZ,20240308,92001900,290494,14.360000,17000,48,83,290494,2,20240308092001900
000004.SZ,20240308,92003640,291327,12.830000,500,48,66,291327,1,20240308092003640
000004.SZ,20240308,92004980,291687,13.110000,500,48,83,291687,2,20240308092004980
000004.SZ,20240308,92007880,292374,13.060000,500,48,83,292374,2,20240308092007880
000004.SZ,20240308,92011950,293510,14.330000,1000,48,83,293510,2,20240308092011950
000004.SZ,20240308,92012940,293790,14.300000,400,48,83,293790,2,20240308092012940
000004.SZ,20240308,92013330,293892,14.420000,400,48,83,293892,2,20240308092013330
000004.SZ,20240308,92018100,295157,14.420000,300,48,66,295157,1,20240308092018100
000004.SZ,20240308,92019920,295665,13.750000,300,48,83,295665,2,20240308092019920
000004.SZ,20240308,92021900,296151,13.110000,10000,48,83,296151,2,20240308092021900
000004.SZ,20240308,92023350,296526,13.000000,700,48,83,296526,2,20240308092023350
000004.SZ,20240308,92024860,296922,13.070000,1800,48,83,296922,2,20240308092024860
000004.SZ,20240308,92027950,297772,13.770000,6900,48,83,297772,2,20240308092027950
000004.SZ,20240308,92029350,298142,13.300000,5000,48,66,298142,1,20240308092029350
000004.SZ,20240308,92032200,298936,14.420000,9600,48,83,298936,2,20240308092032200
000004.SZ,20240308,92032250,298942,13.860000,100,48,83,298942,2,20240308092032250
000004.SZ,20240308,92033220,299197,13.110000,800,48,66,299197,1,20240308092033220
000004.SZ,20240308,92033730,299323,13.560000,1500,48,83,299323,2,20240308092033730
000004.SZ,20240308,92034840,299630,12.700000,500,48,66,299630,1,20240308092034840
000004.SZ,20240308,92035260,299739,14.420000,400,48,83,299739,2,20240308092035260
000004.SZ,20240308,92036790,300151,13.370000,400,48,83,300151,2,20240308092036790
000004.SZ,20240308,92036990,300204,14.200000,1800,48,83,300204,2,20240308092036990
000004.SZ,20240308,92044460,302157,13.370000,500,48,83,302157,2,20240308092044460
000004.SZ,20240308,92044890,302259,12.950000,1000,48,66,302259,1,20240308092044890
000004.SZ,20240308,92048000,303130,14.410000,86000,48,83,303130,2,20240308092048000
000004.SZ,20240308,92048680,303294,14.420000,2200,48,66,303294,1,20240308092048680
000004.SZ,20240308,92048960,303372,12.800000,200,48,66,303372,1,20240308092048960
000004.SZ,20240308,92050210,303713,14.300000,800,48,83,303713,2,20240308092050210
000004.SZ,20240308,92052460,304330,14.200000,1800,48,83,304330,2,20240308092052460
000004.SZ,20240308,92053700,304648,13.990000,1000,48,83,304648,2,20240308092053700
000004.SZ,20240308,92054700,304959,13.150000,900,48,66,304959,1,20240308092054700
000004.SZ,20240308,92054700,304964,12.820000,400,48,66,304964,1,20240308092054700
000004.SZ,20240308,92100310,306534,14.300000,400,48,83,306534,2,20240308092100310
000004.SZ,20240308,92102830,307246,12.880000,100,48,66,307246,1,20240308092102830
000004.SZ,20240308,92102840,307248,14.420000,200,48,83,307248,2,20240308092102840
000004.SZ,20240308,92108320,308787,13.600000,300,48,83,308787,2,20240308092108320
000004.SZ,20240308,92112260,309866,13.660000,600,48,83,309866,2,20240308092112260
000004.SZ,20240308,92115150,310704,14.420000,300,48,83,310704,2,20240308092115150
000004.SZ,20240308,92116100,310974,14.420000,1200,48,83,310974,2,20240308092116100
000004.SZ,20240308,92116530,311074,13.550000,300,48,83,311074,2,20240308092116530
000004.SZ,20240308,92116590,311088,13.120000,100,48,66,311088,1,20240308092116590
000004.SZ,20240308,92127980,314327,13.660000,500,48,83,314327,2,20240308092127980
000004.SZ,20240308,92128010,314336,13.390000,2600,48,83,314336,2,20240308092128010
000004.SZ,20240308,92128870,314600,12.660000,500,48,66,314600,1,20240308092128870
000004.SZ,20240308,92129430,314759,13.440000,1500,48,83,314759,2,20240308092129430
000004.SZ,20240308,92131790,315509,13.110000,1600,48,66,315509,1,20240308092131790
000004.SZ,20240308,92132340,315671,12.850000,200,48,83,315671,2,20240308092132340
000004.SZ,20240308,92132820,315798,13.880000,1500,48,83,315798,2,20240308092132820
000004.SZ,20240308,92133770,316091,13.840000,200,48,83,316091,2,20240308092133770
000004.SZ,20240308,92136940,317036,12.930000,200,48,66,317036,1,20240308092136940
000004.SZ,20240308,92138530,317510,13.500000,1000,48,83,317510,2,20240308092138530
000004.SZ,20240308,92147080,320174,13.590000,1000,48,83,320174,2,20240308092147080
000004.SZ,20240308,92147340,320261,13.500000,500,48,66,320261,1,20240308092147340
000004.SZ,20240308,92150150,321152,13.860000,100,48,83,321152,2,20240308092150150
000004.SZ,20240308,92152040,321763,13.000000,400,48,66,321763,1,20240308092152040
000004.SZ,20240308,92153680,322257,13.360000,2500,48,83,322257,2,20240308092153680
000004.SZ,20240308,92155200,322743,13.380000,2200,48,83,322743,2,20240308092155200
000004.SZ,20240308,92155230,322751,13.110000,500,48,66,322751,1,20240308092155230
000004.SZ,20240308,92158930,323948,13.110000,600,48,66,323948,1,20240308092158930
000004.SZ,20240308,92159410,324109,12.700000,200,48,66,324109,1,20240308092159410
000004.SZ,20240308,92200470,324425,13.100000,200,48,83,324425,2,20240308092200470
000004.SZ,20240308,92200990,324591,14.340000,200,48,83,324591,2,20240308092200990
000004.SZ,20240308,92202550,325055,13.300000,500,48,83,325055,2,20240308092202550
000004.SZ,20240308,92203440,325315,12.160000,100,48,66,325315,1,20240308092203440
000004.SZ,20240308,92204070,325531,13.990000,200,48,83,325531,2,20240308092204070
000004.SZ,20240308,92205890,326119,13.110000,200,48,83,326119,2,20240308092205890
000004.SZ,20240308,92206660,326402,12.820000,500,48,66,326402,1,20240308092206660
000004.SZ,20240308,92206680,326407,12.800000,1100,48,83,326407,2,20240308092206680
000004.SZ,20240308,92211830,328004,13.110000,500,48,66,328004,1,20240308092211830
000004.SZ,20240308,92212790,328293,14.020000,300,48,83,328293,2,20240308092212790
000004.SZ,20240308,92214490,328832,14.390000,2000,48,83,328832,2,20240308092214490
000004.SZ,20240308,92215360,329110,13.700000,200,48,83,329110,2,20240308092215360
000004.SZ,20240308,92219400,330424,13.460000,1000,48,83,330424,2,20240308092219400
000004.SZ,20240308,92220140,330633,13.770000,1400,48,83,330633,2,20240308092220140
000004.SZ,20240308,92220330,330694,13.100000,200,48,83,330694,2,20240308092220330
000004.SZ,20240308,92220890,330874,13.360000,500,48,83,330874,2,20240308092220890
000004.SZ,20240308,92221120,330942,13.600000,900,48,83,330942,2,20240308092221120
000004.SZ,20240308,92225170,332276,13.200000,2500,48,66,332276,1,20240308092225170
000004.SZ,20240308,92226470,332708,13.000000,5000,48,83,332708,2,20240308092226470
000004.SZ,20240308,92226740,332796,13.000000,1300,48,83,332796,2,20240308092226740
000004.SZ,20240308,92226940,332860,14.400000,5400,48,83,332860,2,20240308092226940
000004.SZ,20240308,92228090,333275,13.780000,12000,48,83,333275,2,20240308092228090
000004.SZ,20240308,92231190,334323,14.330000,600,48,83,334323,2,20240308092231190
000004.SZ,20240308,92234520,335531,12.920000,5000,48,66,335531,1,20240308092234520
000004.SZ,20240308,92235700,335916,13.070000,600,48,66,335916,1,20240308092235700
000004.SZ,20240308,92236010,336007,12.200000,1000,48,66,336007,1,20240308092236010
000004.SZ,20240308,92236700,336247,14.000000,2700,48,83,336247,2,20240308092236700
000004.SZ,20240308,92238100,336704,13.110000,300,48,66,336704,1,20240308092238100
000004.SZ,20240308,92239700,337252,13.110000,700,48,83,337252,2,20240308092239700
000004.SZ,20240308,92240190,337435,13.110000,200,48,83,337435,2,20240308092240190
000004.SZ,20240308,92240620,337597,13.010000,100,48,66,337597,1,20240308092240620
000004.SZ,20240308,92240710,337634,13.110000,200,48,66,337634,1,20240308092240710
000004.SZ,20240308,92241100,337777,11.800000,1300,48,83,337777,2,20240308092241100
000004.SZ,20240308,92242460,338261,13.880000,1000,48,83,338261,2,20240308092242460
000004.SZ,20240308,92242530,338294,13.860000,300,48,83,338294,2,20240308092242530
000004.SZ,20240308,92242980,338489,13.100000,700,48,83,338489,2,20240308092242980
000004.SZ,20240308,92244370,339021,14.420000,1000,48,83,339021,2,20240308092244370
000004.SZ,20240308,92245810,339530,13.690000,1100,48,83,339530,2,20240308092245810
000004.SZ,20240308,92246720,339843,13.990000,1000,48,66,339843,1,20240308092246720
000004.SZ,20240308,92249480,340826,14.280000,200,48,83,340826,2,20240308092249480
000004.SZ,20240308,92249510,340841,13.190000,6000,48,83,340841,2,20240308092249510
000004.SZ,20240308,92250530,341194,13.040000,300,48,83,341194,2,20240308092250530
000004.SZ,20240308,92252100,341806,13.110000,700,48,83,341806,2,20240308092252100
000004.SZ,20240308,92255190,342969,13.800000,1000,48,83,342969,2,20240308092255190
000004.SZ,20240308,92255410,343058,13.500000,1400,48,66,343058,1,20240308092255410
000004.SZ,20240308,92256640,343542,13.110000,100,48,66,343542,1,20240308092256640
000004.SZ,20240308,92258330,344218,13.110000,900,48,83,344218,2,20240308092258330
000004.SZ,20240308,92259730,344727,13.580000,1000,48,83,344727,2,20240308092259730
000004.SZ,20240308,92306830,347434,13.030000,2000,48,66,347434,1,20240308092306830
000004.SZ,20240308,92308190,347986,13.520000,1600,48,83,347986,2,20240308092308190
000004.SZ,20240308,92309160,348358,13.000000,300,48,66,348358,1,20240308092309160
000004.SZ,20240308,92310220,348817,13.180000,7600,48,66,348817,1,20240308092310220
000004.SZ,20240308,92310620,348997,13.000000,600,48,83,348997,2,20240308092310620
000004.SZ,20240308,92311120,349198,13.100000,1400,48,83,349198,2,20240308092311120
000004.SZ,20240308,92315660,350958,12.100000,100,48,66,350958,1,20240308092315660
000004.SZ,20240308,92318600,352221,13.690000,1000,48,83,352221,2,20240308092318600
000004.SZ,20240308,92320040,352830,14.320000,1500,48,83,352830,2,20240308092320040
000004.SZ,20240308,92320190,352888,13.400000,500,48,66,352888,1,20240308092320190
000004.SZ,20240308,92322390,353733,11.800000,1000,48,83,353733,2,20240308092322390
000004.SZ,20240308,92324540,354679,13.320000,900,48,66,354679,1,20240308092324540
000004.SZ,20240308,92326600,355600,13.600000,2000,48,83,355600,2,20240308092326600
000004.SZ,20240308,92326870,355741,13.190000,500,48,83,355741,2,20240308092326870
000004.SZ,20240308,92327650,356097,13.500000,900,48,83,356097,2,20240308092327650
000004.SZ,20240308,92331380,357817,12.930000,100,48,66,357817,1,20240308092331380
000004.SZ,20240308,92333150,358601,13.810000,1000,48,83,358601,2,20240308092333150
000004.SZ,20240308,92333330,358670,13.990000,400,48,83,358670,2,20240308092333330
000004.SZ,20240308,92333410,358711,13.220000,5500,48,66,358711,1,20240308092333410
000004.SZ,20240308,92339870,361639,14.080000,300,48,83,361639,2,20240308092339870
000004.SZ,20240308,92341680,362420,13.450000,100,48,83,362420,2,20240308092341680
000004.SZ,20240308,92348300,365404,14.400000,600,48,83,365404,2,20240308092348300
000004.SZ,20240308,92348420,365453,14.380000,500,48,83,365453,2,20240308092348420
000004.SZ,20240308,92349550,365980,13.600000,100,48,83,365980,2,20240308092349550
000004.SZ,20240308,92350270,366287,13.550000,100,48,66,366287,1,20240308092350270
000004.SZ,20240308,92351020,366608,12.580000,2000,48,66,366608,1,20240308092351020
000004.SZ,20240308,92355710,368810,13.300000,2000,48,66,368810,1,20240308092355710
000004.SZ,20240308,92359110,370406,13.420000,700,48,83,370406,2,20240308092359110
000004.SZ,20240308,92400240,370996,13.760000,200,48,66,370996,1,20240308092400240
000004.SZ,20240308,92400260,371009,12.460000,200,48,83,371009,2,20240308092400260
000004.SZ,20240308,92400330,371059,12.460000,200,48,83,371059,2,20240308092400330
000004.SZ,20240308,92400520,371166,13.380000,600,48,83,371166,2,20240308092400520
000004.SZ,20240308,92401620,371697,14.410000,100,48,83,371697,2,20240308092401620
000004.SZ,20240308,92402170,371988,13.110000,4900,48,66,371988,1,20240308092402170
000004.SZ,20240308,92404340,373171,11.800000,2900,48,83,373171,2,20240308092404340
000004.SZ,20240308,92405440,373788,12.670000,600,48,66,373788,1,20240308092405440
000004.SZ,20240308,92406170,374191,13.100000,1200,48,83,374191,2,20240308092406170
000004.SZ,20240308,92406840,374581,14.280000,1200,48,83,374581,2,20240308092406840
000004.SZ,20240308,92407420,374972,13.000000,6300,48,83,374972,2,20240308092407420
